date,away,home,actual_winner,v3_picked,v3_pick_prob,v3_home_prob,v3_away_prob,v3_correct,v3_picked_was_dog,v4_picked,v4_pick_prob,v4_home_prob,v4_away_prob,v4_correct,v4_picked_was_dog,disagreement
2025-06-29,LAD,KCR,LAD,KCR,0.532,0.532,0.5156,0,0,LAD,0.5325,0.5151,0.5325,1,1,1
2025-06-29,SFG,CHW,CHW,SFG,0.5427,0.5048,0.5427,0,0,SFG,0.5505,0.497,0.5505,0,0,0
2025-06-29,COL,MIL,COL,MIL,0.5496,0.5496,0.4979,0,0,MIL,0.5433,0.5433,0.5042,0,0,0
2025-06-29,SEA,TEX,SEA,TEX,0.5282,0.5282,0.5144,0,0,TEX,0.5342,0.5342,0.5084,0,0,0
2025-06-29,WAS,LAA,WAS,WAS,0.5371,0.5105,0.5371,1,0,WAS,0.5355,0.5121,0.5355,1,0,0
2025-06-29,MIA,ARI,MIA,MIA,0.525,0.5226,0.525,1,0,MIA,0.5343,0.5132,0.5343,1,0,0
2025-06-29,MIN,DET,DET,MIN,0.5271,0.5206,0.5271,0,0,MIN,0.5553,0.4922,0.5553,0,0,0
2025-06-30,SDP,PHI,PHI,PHI,0.5376,0.5376,0.51,1,0,SDP,0.5354,0.5122,0.5354,0,1,1
2025-06-30,STL,PIT,PIT,STL,0.5264,0.5213,0.5264,0,0,PIT,0.5423,0.5423,0.5053,1,1,1
2025-06-30,NYY,TOR,TOR,NYY,0.5332,0.5144,0.5332,0,0,NYY,0.5539,0.4936,0.5539,0,0,0
2025-06-30,CIN,BOS,BOS,BOS,0.5257,0.5257,0.522,1,0,CIN,0.529,0.5186,0.529,0,1,1
2025-06-30,OAK,TBR,OAK,TBR,0.5313,0.5313,0.5163,0,0,TBR,0.5378,0.5378,0.5098,0,0,0
2025-06-30,BAL,TEX,BAL,TEX,0.5406,0.5406,0.502,0,0,TEX,0.5383,0.5383,0.5043,0,0,0
2025-06-30,KCR,SEA,SEA,KCR,0.5219,0.5207,0.5219,0,0,KCR,0.523,0.5196,0.523,0,0,0
2025-06-30,SFG,ARI,ARI,SFG,0.5291,0.5185,0.5291,0,0,SFG,0.5339,0.5137,0.5339,0,0,0
2025-07-01,NYY,TOR,TOR,NYY,0.5357,0.5119,0.5357,0,0,NYY,0.558,0.4894,0.558,0,0,0
2025-07-01,STL,PIT,PIT,STL,0.5273,0.5203,0.5273,0,0,PIT,0.5405,0.5405,0.5071,1,1,1
2025-07-01,MIN,MIA,MIA,MIA,0.5347,0.5347,0.5129,1,0,MIA,0.5456,0.5456,0.5019,1,0,0
2025-07-01,OAK,TBR,OAK,TBR,0.5324,0.5324,0.5152,0,0,TBR,0.5388,0.5388,0.5087,0,0,0
2025-07-01,CIN,BOS,BOS,BOS,0.5247,0.5247,0.5229,1,0,CIN,0.5275,0.5201,0.5275,0,1,1
2025-07-01,LAA,ATL,LAA,ATL,0.5398,0.5398,0.5078,0,0,ATL,0.5381,0.5381,0.5095,0,0,0
2025-07-01,CLE,CHC,CHC,CLE,0.5349,0.5127,0.5349,0,0,CLE,0.5496,0.4979,0.5496,0,0,0
2025-07-01,BAL,TEX,TEX,TEX,0.541,0.541,0.5016,1,0,TEX,0.5394,0.5394,0.5032,1,0,0
2025-07-01,HOU,COL,HOU,HOU,0.5325,0.5151,0.5325,1,0,HOU,0.5268,0.5208,0.5268,1,0,0
2025-07-01,KCR,SEA,KCR,KCR,0.5234,0.5192,0.5234,1,0,KCR,0.5233,0.5193,0.5233,1,0,0
2025-07-01,SFG,ARI,ARI,SFG,0.5298,0.5178,0.5298,0,0,SFG,0.5345,0.5131,0.5345,0,0,0
2025-07-01,CHW,LAD,LAD,LAD,0.5383,0.5383,0.5093,1,0,LAD,0.5517,0.5517,0.4958,1,0,0
2025-07-02,OAK,TBR,TBR,TBR,0.5301,0.5301,0.5175,1,0,TBR,0.5366,0.5366,0.511,1,0,0
2025-07-02,STL,PIT,PIT,STL,0.5265,0.5212,0.5265,0,0,PIT,0.5387,0.5387,0.5089,1,1,1
2025-07-02,DET,WAS,DET,WAS,0.5402,0.5402,0.5074,0,0,WAS,0.5531,0.5531,0.4944,0,0,0
2025-07-02,DET,WAS,WAS,WAS,0.5402,0.5402,0.5074,1,0,WAS,0.5531,0.5531,0.4944,1,0,0
2025-07-02,SDP,PHI,SDP,PHI,0.5401,0.5401,0.5074,0,0,SDP,0.5325,0.5151,0.5325,1,1,1
2025-07-02,SDP,PHI,PHI,PHI,0.5401,0.5401,0.5074,1,0,SDP,0.5325,0.5151,0.5325,0,1,1
2025-07-02,MIL,NYM,MIL,MIL,0.5302,0.5174,0.5302,1,0,NYM,0.5287,0.5287,0.5189,0,1,1
2025-07-02,MIL,NYM,NYM,MIL,0.5302,0.5174,0.5302,0,0,NYM,0.5287,0.5287,0.5189,1,1,1
2025-07-02,CIN,BOS,BOS,BOS,0.5247,0.5247,0.5229,1,0,CIN,0.5275,0.5201,0.5275,0,1,1
2025-07-02,MIN,MIA,MIN,MIA,0.5332,0.5332,0.5144,0,0,MIA,0.5442,0.5442,0.5033,0,0,0
2025-07-02,NYY,TOR,TOR,NYY,0.5344,0.5132,0.5344,0,0,NYY,0.5564,0.491,0.5564,0,0,0
2025-07-02,CIN,BOS,CIN,BOS,0.5247,0.5247,0.5229,0,0,CIN,0.5275,0.5201,0.5275,1,1,1
2025-07-02,LAA,ATL,ATL,ATL,0.5387,0.5387,0.5089,1,0,ATL,0.5355,0.5355,0.5121,1,0,0
2025-07-02,CLE,CHC,CHC,CLE,0.5355,0.5121,0.5355,0,0,CLE,0.5484,0.4991,0.5484,0,0,0
2025-07-02,BAL,TEX,TEX,TEX,0.5411,0.5411,0.5015,1,0,TEX,0.5406,0.5406,0.502,1,0,0
2025-07-02,HOU,COL,HOU,HOU,0.5276,0.52,0.5276,1,0,COL,0.5247,0.5247,0.523,0,1,1
2025-07-02,KCR,SEA,SEA,KCR,0.5226,0.5201,0.5226,0,0,KCR,0.5214,0.5212,0.5214,0,0,0
2025-07-02,SFG,ARI,SFG,SFG,0.5292,0.5184,0.5292,1,0,SFG,0.5339,0.5137,0.5339,1,0,0
2025-07-02,CHW,LAD,LAD,LAD,0.5417,0.5417,0.5059,1,0,LAD,0.5553,0.5553,0.4921,1,0,0
2025-07-03,MIN,MIA,MIA,MIA,0.5334,0.5334,0.5142,1,0,MIA,0.5459,0.5459,0.5017,1,0,0
2025-07-03,HOU,COL,COL,HOU,0.5289,0.5187,0.5289,0,0,HOU,0.5267,0.5209,0.5267,0,0,0
2025-07-03,DET,WAS,WAS,WAS,0.5403,0.5403,0.5073,1,0,WAS,0.5543,0.5543,0.4932,1,0,0
2025-07-03,NYY,TOR,TOR,NYY,0.5357,0.5119,0.5357,0,0,NYY,0.5571,0.4904,0.5571,0,0,0
2025-07-03,MIL,NYM,NYM,MIL,0.5286,0.519,0.5286,0,0,NYM,0.5276,0.5276,0.52,1,1,1
2025-07-03,LAA,ATL,LAA,ATL,0.5401,0.5401,0.5074,0,0,ATL,0.54,0.54,0.5076,0,0,0
2025-07-03,CLE,CHC,CHC,CLE,0.5365,0.5111,0.5365,0,0,CLE,0.5492,0.4983,0.5492,0,0,0
2025-07-03,SFG,ARI,SFG,SFG,0.5289,0.5187,0.5289,1,0,SFG,0.5337,0.5139,0.5337,1,0,0
2025-07-03,KCR,SEA,KCR,KCR,0.5214,0.5212,0.5214,1,0,SEA,0.5224,0.5224,0.5203,0,1,1
2025-07-03,CHW,LAD,LAD,LAD,0.5419,0.5419,0.5056,1,0,LAD,0.5567,0.5567,0.4908,1,0,0
2025-07-04,BOS,WAS,BOS,WAS,0.526,0.526,0.5216,0,0,BOS,0.5361,0.5115,0.5361,1,1,1
2025-07-04,CIN,PHI,CIN,PHI,0.5484,0.5484,0.4991,0,0,PHI,0.5278,0.5278,0.5198,0,0,0
2025-07-04,STL,CHC,CHC,STL,0.5298,0.5178,0.5298,0,0,STL,0.5333,0.5143,0.5333,0,0,0
2025-07-04,NYY,NYM,NYM,NYY,0.5427,0.5049,0.5427,0,0,NYY,0.5622,0.4851,0.5622,0,0,0
2025-07-04,PIT,SEA,SEA,SEA,0.5354,0.5354,0.5122,1,0,PIT,0.5263,0.5213,0.5263,0,1,1
2025-07-04,TBR,MIN,MIN,TBR,0.5323,0.5153,0.5323,0,0,TBR,0.5366,0.511,0.5366,0,0,0
2025-07-04,TEX,SDP,SDP,SDP,0.5273,0.5273,0.5203,1,0,SDP,0.5375,0.5375,0.5101,1,0,0
2025-07-04,LAA,TOR,TOR,TOR,0.5574,0.5574,0.49,1,0,TOR,0.5586,0.5586,0.4888,1,0,0
2025-07-04,DET,CLE,DET,CLE,0.5513,0.5513,0.4962,0,0,CLE,0.5751,0.5751,0.472,0,0,0
2025-07-04,MIL,MIA,MIL,MIL,0.524,0.5237,0.524,1,0,MIA,0.547,0.547,0.5006,0,1,1
2025-07-04,BAL,ATL,BAL,ATL,0.5252,0.5252,0.5175,0,0,BAL,0.5273,0.5153,0.5273,1,1,1
2025-07-04,CHW,COL,CHW,COL,0.5277,0.5277,0.5199,0,0,COL,0.5347,0.5347,0.5129,0,0,0
2025-07-04,HOU,LAD,HOU,LAD,0.53,0.53,0.5176,0,0,LAD,0.541,0.541,0.5066,0,0,0
2025-07-04,KCR,ARI,KCR,KCR,0.5297,0.5129,0.5297,1,0,KCR,0.5297,0.5129,0.5297,1,0,0
2025-07-04,SFG,OAK,OAK,SFG,0.5318,0.5158,0.5318,0,0,SFG,0.543,0.5046,0.543,0,0,0
2025-07-05,TBR,MIN,MIN,TBR,0.5328,0.5148,0.5328,0,0,TBR,0.5367,0.5109,0.5367,0,0,0
2025-07-05,STL,CHC,STL,STL,0.5297,0.5179,0.5297,1,0,STL,0.5278,0.5198,0.5278,1,0,0
2025-07-05,LAA,TOR,TOR,TOR,0.5585,0.5585,0.4889,1,0,TOR,0.563,0.563,0.4844,1,0,0
2025-07-05,BOS,WAS,BOS,WAS,0.5274,0.5274,0.5202,0,0,BOS,0.5344,0.5132,0.5344,1,1,1
2025-07-05,CIN,PHI,PHI,PHI,0.5467,0.5467,0.5008,1,0,PHI,0.5264,0.5264,0.5212,1,0,0
2025-07-05,KCR,ARI,ARI,KCR,0.5285,0.5141,0.5285,0,0,KCR,0.5285,0.5141,0.5285,0,0,0
2025-07-05,BAL,ATL,BAL,ATL,0.5269,0.5269,0.5157,0,0,BAL,0.5244,0.5182,0.5244,1,1,1
2025-07-05,NYY,NYM,NYM,NYY,0.5415,0.5061,0.5415,0,0,NYY,0.5605,0.4869,0.5605,0,0,0
2025-07-05,MIL,MIA,MIA,MIA,0.5245,0.5245,0.5231,1,0,MIA,0.5512,0.5512,0.4963,1,0,0
2025-07-05,DET,CLE,DET,CLE,0.5509,0.5509,0.4966,0,0,CLE,0.5741,0.5741,0.473,0,0,0
2025-07-05,HOU,LAD,HOU,LAD,0.5284,0.5284,0.5192,0,0,LAD,0.5349,0.5349,0.5127,0,0,0
2025-07-05,CHW,COL,CHW,COL,0.5292,0.5292,0.5184,0,0,COL,0.5361,0.5361,0.5115,0,0,0
2025-07-05,TEX,SDP,TEX,SDP,0.5271,0.5271,0.5206,0,0,SDP,0.5376,0.5376,0.51,0,0,0
2025-07-05,SFG,OAK,SFG,SFG,0.5281,0.5195,0.5281,1,0,SFG,0.5393,0.5083,0.5393,1,0,0
2025-07-05,PIT,SEA,SEA,SEA,0.5394,0.5394,0.5082,1,0,SEA,0.5281,0.5281,0.5195,1,0,0
2025-07-06,BAL,ATL,BAL,ATL,0.5262,0.5262,0.5165,0,0,BAL,0.5268,0.5158,0.5268,1,1,1
2025-07-06,BOS,WAS,BOS,WAS,0.5266,0.5266,0.5211,0,0,BOS,0.5354,0.5122,0.5354,1,1,1
2025-07-06,CIN,PHI,PHI,PHI,0.5479,0.5479,0.4996,1,0,PHI,0.5296,0.5296,0.518,1,0,0
2025-07-06,LAA,TOR,TOR,TOR,0.5559,0.5559,0.4915,1,0,TOR,0.5596,0.5596,0.4877,1,0,0
2025-07-06,DET,CLE,DET,CLE,0.5524,0.5524,0.4951,0,0,CLE,0.5757,0.5757,0.4714,0,0,0
2025-07-06,NYY,NYM,NYY,NYY,0.5399,0.5076,0.5399,1,0,NYY,0.5593,0.4881,0.5593,1,0,0
2025-07-06,MIL,MIA,MIL,MIA,0.5254,0.5254,0.5222,0,0,MIA,0.5525,0.5525,0.495,0,0,0
2025-07-06,TBR,MIN,TBR,TBR,0.5325,0.5151,0.5325,1,0,TBR,0.5353,0.5123,0.5353,1,0,0
2025-07-06,CHW,COL,COL,COL,0.5265,0.5265,0.5211,1,0,COL,0.5336,0.5336,0.514,1,0,0
2025-07-06,KCR,ARI,KCR,KCR,0.5294,0.5132,0.5294,1,0,KCR,0.5294,0.5132,0.5294,1,0,0
2025-07-06,HOU,LAD,HOU,LAD,0.529,0.529,0.5186,0,0,LAD,0.5366,0.5366,0.511,0,0,0
2025-07-06,PIT,SEA,SEA,SEA,0.5394,0.5394,0.5082,1,0,SEA,0.5285,0.5285,0.5191,1,0,0
2025-07-06,STL,CHC,CHC,STL,0.5291,0.5185,0.5291,0,0,STL,0.5298,0.5178,0.5298,0,0,0
2025-07-06,TEX,SDP,SDP,SDP,0.5268,0.5268,0.5209,1,0,SDP,0.537,0.537,0.5106,1,0,0
2025-07-06,SFG,OAK,SFG,SFG,0.5282,0.5194,0.5282,1,0,SFG,0.5394,0.5082,0.5394,1,0,0
2025-07-07,TBR,DET,DET,TBR,0.5434,0.5042,0.5434,0,0,TBR,0.5644,0.4829,0.5644,0,0,0
2025-07-07,COL,BOS,BOS,BOS,0.5487,0.5487,0.4988,1,0,BOS,0.5516,0.5516,0.4959,1,0,0
2025-07-07,MIA,CIN,MIA,CIN,0.5344,0.5344,0.5132,0,0,CIN,0.5337,0.5337,0.5139,0,0,0
2025-07-07,PIT,KCR,KCR,KCR,0.5366,0.5366,0.511,1,0,KCR,0.5248,0.5248,0.5228,1,0,0
2025-07-07,TOR,CHW,TOR,TOR,0.5365,0.5111,0.5365,1,0,TOR,0.5354,0.5122,0.5354,1,0,0
2025-07-07,LAD,MIL,MIL,MIL,0.5277,0.5277,0.5199,1,0,LAD,0.5427,0.5049,0.5427,0,1,1
2025-07-07,CLE,HOU,CLE,CLE,0.5387,0.5088,0.5387,1,0,CLE,0.5388,0.5087,0.5388,1,0,0
2025-07-07,TEX,LAA,LAA,TEX,0.5536,0.4938,0.5536,0,0,TEX,0.571,0.4762,0.571,0,0,0
2025-07-07,ARI,SDP,ARI,SDP,0.5371,0.5371,0.5105,0,0,SDP,0.5536,0.5536,0.4938,0,0,0
2025-07-07,PHI,SFG,SFG,PHI,0.5276,0.52,0.5276,0,0,SFG,0.5288,0.5288,0.5188,1,1,1
2025-07-08,NYM,BAL,NYM,BAL,0.5306,0.5306,0.517,0,0,BAL,0.5342,0.5342,0.5133,0,0,0
2025-07-08,TBR,DET,DET,TBR,0.543,0.5045,0.543,0,0,TBR,0.5628,0.4845,0.5628,0,0,0
2025-07-08,SEA,NYY,NYY,NYY,0.5357,0.5357,0.5119,1,0,NYY,0.5508,0.5508,0.4967,1,0,0
2025-07-08,COL,BOS,BOS,BOS,0.5486,0.5486,0.4989,1,0,BOS,0.5514,0.5514,0.496,1,0,0
2025-07-08,MIA,CIN,MIA,CIN,0.5335,0.5335,0.5141,0,0,CIN,0.5298,0.5298,0.5178,0,0,0
2025-07-08,PIT,KCR,KCR,KCR,0.5371,0.5371,0.5105,1,0,KCR,0.526,0.526,0.5217,1,0,0
2025-07-08,CHC,MIN,MIN,CHC,0.54,0.5075,0.54,0,0,CHC,0.5412,0.5064,0.5412,0,0,0
2025-07-08,TOR,CHW,TOR,TOR,0.5355,0.5121,0.5355,1,0,TOR,0.5344,0.5132,0.5344,1,0,0
2025-07-08,LAD,MIL,MIL,MIL,0.5253,0.5253,0.5224,1,0,LAD,0.5453,0.5022,0.5453,0,1,1
2025-07-08,WAS,STL,STL,STL,0.5505,0.5505,0.497,1,0,STL,0.554,0.554,0.4935,1,0,0
2025-07-08,CLE,HOU,CLE,CLE,0.5425,0.5051,0.5425,1,0,CLE,0.5424,0.5052,0.5424,1,0,0
2025-07-08,TEX,LAA,TEX,TEX,0.5546,0.4928,0.5546,1,0,TEX,0.5733,0.4738,0.5733,1,0,0
2025-07-08,ARI,SDP,SDP,SDP,0.5366,0.5366,0.511,1,0,SDP,0.5532,0.5532,0.4943,1,0,0
2025-07-08,PHI,SFG,SFG,PHI,0.5303,0.5173,0.5303,0,0,SFG,0.5253,0.5253,0.5223,1,1,1
2025-07-08,ATL,OAK,OAK,OAK,0.5398,0.5398,0.5078,1,0,OAK,0.5384,0.5384,0.5092,1,0,0
2025-07-09,TOR,CHW,CHW,TOR,0.5348,0.5128,0.5348,0,0,TOR,0.5361,0.5115,0.5361,0,0,0
2025-07-09,LAD,MIL,MIL,MIL,0.5281,0.5281,0.5195,1,0,LAD,0.5407,0.5069,0.5407,0,1,1
2025-07-09,PHI,SFG,PHI,PHI,0.5251,0.5225,0.5251,1,0,SFG,0.5285,0.5285,0.5191,0,1,1
2025-07-09,TBR,DET,TBR,TBR,0.5424,0.5052,0.5424,1,0,TBR,0.5619,0.4854,0.5619,1,0,0
2025-07-09,SEA,NYY,NYY,NYY,0.5347,0.5347,0.5129,1,0,NYY,0.5497,0.5497,0.4978,1,0,0
2025-07-09,COL,BOS,BOS,BOS,0.5503,0.5503,0.4972,1,0,BOS,0.5522,0.5522,0.4953,1,0,0
2025-07-09,MIA,CIN,CIN,CIN,0.5337,0.5337,0.5139,1,0,CIN,0.5261,0.5261,0.5215,1,0,0
2025-07-09,PIT,KCR,KCR,KCR,0.5341,0.5341,0.5135,1,0,PIT,0.5252,0.5224,0.5252,0,1,1
2025-07-09,CHC,MIN,MIN,CHC,0.5388,0.5088,0.5388,0,0,CHC,0.5424,0.5051,0.5424,0,0,0
2025-07-09,WAS,STL,WAS,STL,0.5516,0.5516,0.4959,0,0,STL,0.5559,0.5559,0.4915,0,0,0
2025-07-09,CLE,HOU,CLE,CLE,0.5406,0.507,0.5406,1,0,CLE,0.5398,0.5078,0.5398,1,0,0
2025-07-09,TEX,LAA,LAA,TEX,0.554,0.4935,0.554,0,0,TEX,0.5726,0.4745,0.5726,0,0,0
2025-07-09,ARI,SDP,ARI,SDP,0.5359,0.5359,0.5117,0,0,SDP,0.5524,0.5524,0.495,0,0,0
2025-07-09,ATL,OAK,ATL,OAK,0.5423,0.5423,0.5053,0,0,OAK,0.5402,0.5402,0.5073,0,0,0
2025-07-10,NYM,BAL,BAL,BAL,0.5296,0.5296,0.518,1,0,BAL,0.5386,0.5386,0.509,1,0,0
2025-07-10,NYM,BAL,BAL,BAL,0.5296,0.5296,0.518,1,0,BAL,0.5386,0.5386,0.509,1,0,0
2025-07-10,CHC,MIN,CHC,CHC,0.5392,0.5084,0.5392,1,0,CHC,0.5427,0.5049,0.5427,1,0,0
2025-07-10,MIA,CIN,CIN,CIN,0.5342,0.5342,0.5134,1,0,CIN,0.5252,0.5252,0.5225,1,0,0
2025-07-10,SEA,NYY,NYY,NYY,0.5367,0.5367,0.5109,1,0,NYY,0.5517,0.5517,0.4958,1,0,0
2025-07-10,TBR,BOS,BOS,TBR,0.5249,0.5228,0.5249,0,0,BOS,0.5295,0.5295,0.5181,1,1,1
2025-07-10,WAS,STL,STL,STL,0.5527,0.5527,0.4948,1,0,STL,0.5572,0.5572,0.4902,1,0,0
2025-07-10,ATL,OAK,OAK,OAK,0.5378,0.5378,0.5098,1,0,OAK,0.5362,0.5362,0.5114,1,0,0
2025-07-10,TEX,LAA,TEX,TEX,0.5533,0.4942,0.5533,1,0,TEX,0.5708,0.4764,0.5708,1,0,0
2025-07-10,ARI,SDP,SDP,SDP,0.5377,0.5377,0.5099,1,0,SDP,0.5543,0.5543,0.4932,1,0,0
2025-07-11,CLE,CHW,CLE,CLE,0.5392,0.5084,0.5392,1,0,CLE,0.5512,0.4963,0.5512,1,0,0
2025-07-11,CLE,CHW,CHW,CLE,0.5392,0.5084,0.5392,0,0,CLE,0.5512,0.4963,0.5512,0,0,0
2025-07-11,MIA,BAL,BAL,BAL,0.5242,0.5242,0.5234,1,0,MIA,0.533,0.5146,0.533,0,1,1
2025-07-11,CHC,NYY,NYY,NYY,0.5349,0.5349,0.5127,1,0,NYY,0.5526,0.5526,0.4949,1,0,0
2025-07-11,COL,CIN,COL,CIN,0.5492,0.5492,0.4983,0,0,CIN,0.5544,0.5544,0.493,0,0,0
2025-07-11,SEA,DET,SEA,SEA,0.5503,0.4972,0.5503,1,0,SEA,0.5715,0.4756,0.5715,1,0,0
2025-07-11,TBR,BOS,BOS,TBR,0.5244,0.5232,0.5244,0,0,BOS,0.5295,0.5295,0.5181,1,1,1
2025-07-11,NYM,KCR,NYM,KCR,0.5471,0.5471,0.5004,0,0,KCR,0.5556,0.5556,0.4918,0,0,0
2025-07-11,TEX,HOU,TEX,TEX,0.5381,0.5095,0.5381,1,0,TEX,0.5369,0.5107,0.5369,1,0,0
2025-07-11,PIT,MIN,MIN,PIT,0.5276,0.52,0.5276,0,0,PIT,0.5421,0.5055,0.5421,0,0,0
2025-07-11,WAS,MIL,MIL,MIL,0.5295,0.5295,0.5181,1,0,MIL,0.5271,0.5271,0.5206,1,0,0
2025-07-11,ATL,STL,ATL,STL,0.5359,0.5359,0.5067,0,0,STL,0.5368,0.5368,0.5058,0,0,0
2025-07-11,ARI,LAA,LAA,ARI,0.5372,0.5104,0.5372,0,0,ARI,0.544,0.5035,0.544,0,0,0
2025-07-11,PHI,SDP,SDP,PHI,0.5299,0.5177,0.5299,0,0,SDP,0.5345,0.5345,0.5131,1,1,1
2025-07-11,TOR,OAK,TOR,OAK,0.5287,0.5287,0.5189,0,0,OAK,0.5267,0.5267,0.5209,0,0,0
2025-07-11,LAD,SFG,SFG,SFG,0.5371,0.5371,0.5105,1,0,SFG,0.5304,0.5304,0.5172,1,0,0
2025-07-12,CHC,NYY,CHC,NYY,0.5358,0.5358,0.5118,0,0,NYY,0.5556,0.5556,0.4919,0,0,0
2025-07-12,SEA,DET,SEA,SEA,0.55,0.4975,0.55,1,0,SEA,0.5717,0.4755,0.5717,1,0,0
2025-07-12,PIT,MIN,MIN,PIT,0.5281,0.5195,0.5281,0,0,PIT,0.5433,0.5043,0.5433,0,0,0
2025-07-12,ATL,STL,ATL,STL,0.5345,0.5345,0.5081,0,0,STL,0.5355,0.5355,0.5071,0,0,0
2025-07-12,LAD,SFG,LAD,SFG,0.5391,0.5391,0.5084,0,0,SFG,0.5317,0.5317,0.5159,0,0,0
2025-07-12,MIA,BAL,MIA,BAL,0.5246,0.5246,0.523,0,0,MIA,0.5345,0.5131,0.5345,1,1,1
2025-07-12,COL,CIN,CIN,CIN,0.5491,0.5491,0.4984,1,0,CIN,0.5567,0.5567,0.4908,1,0,0
2025-07-12,NYM,KCR,NYM,KCR,0.5499,0.5499,0.4976,0,0,KCR,0.559,0.559,0.4884,0,0,0
2025-07-12,TBR,BOS,BOS,TBR,0.5241,0.5236,0.5241,0,0,BOS,0.5291,0.5291,0.5185,1,1,1
2025-07-12,CLE,CHW,CLE,CLE,0.5433,0.5042,0.5433,1,0,CLE,0.553,0.4944,0.553,1,0,0
2025-07-12,WAS,MIL,MIL,MIL,0.5297,0.5297,0.5179,1,0,MIL,0.5297,0.5297,0.5179,1,0,0
2025-07-12,TEX,HOU,HOU,TEX,0.5389,0.5087,0.5389,0,0,TEX,0.5415,0.5061,0.5415,0,0,0
2025-07-12,PHI,SDP,SDP,PHI,0.5296,0.518,0.5296,0,0,SDP,0.5367,0.5367,0.5109,1,1,1
2025-07-12,ARI,LAA,LAA,ARI,0.5376,0.51,0.5376,0,0,ARI,0.5435,0.504,0.5435,0,0,0
2025-07-12,TOR,OAK,OAK,OAK,0.5324,0.5324,0.5152,1,0,OAK,0.5303,0.5303,0.5173,1,0,0
2025-07-13,TBR,BOS,BOS,TBR,0.5246,0.5231,0.5246,0,0,BOS,0.528,0.528,0.5196,1,1,1
2025-07-13,MIA,BAL,MIA,MIA,0.5246,0.523,0.5246,1,0,MIA,0.5352,0.5123,0.5352,1,0,0
2025-07-13,CHC,NYY,CHC,NYY,0.5363,0.5363,0.5113,0,0,NYY,0.5553,0.5553,0.4921,0,0,0
2025-07-13,COL,CIN,CIN,CIN,0.5488,0.5488,0.4987,1,0,CIN,0.5585,0.5585,0.4889,1,0,0
2025-07-13,SEA,DET,SEA,SEA,0.5494,0.4981,0.5494,1,0,SEA,0.5721,0.4751,0.5721,1,0,0
2025-07-13,NYM,KCR,KCR,KCR,0.5502,0.5502,0.4973,1,0,KCR,0.5609,0.5609,0.4864,1,0,0
2025-07-13,TEX,HOU,TEX,TEX,0.5401,0.5075,0.5401,1,0,TEX,0.5387,0.5089,0.5387,1,0,0
2025-07-13,PIT,MIN,PIT,PIT,0.5266,0.521,0.5266,1,0,PIT,0.5394,0.5081,0.5394,1,0,0
2025-07-13,CLE,CHW,CLE,CLE,0.5432,0.5044,0.5432,1,0,CLE,0.5534,0.494,0.5534,1,0,0
2025-07-13,WAS,MIL,MIL,MIL,0.5303,0.5303,0.5173,1,0,MIL,0.5302,0.5302,0.5174,1,0,0
2025-07-13,ATL,STL,STL,STL,0.5336,0.5336,0.509,1,0,STL,0.5353,0.5353,0.5073,1,0,0
2025-07-13,LAD,SFG,LAD,SFG,0.5385,0.5385,0.5091,0,0,SFG,0.5318,0.5318,0.5158,0,0,0
2025-07-13,TOR,OAK,OAK,OAK,0.531,0.531,0.5166,1,0,OAK,0.5292,0.5292,0.5184,1,0,0
2025-07-13,ARI,LAA,ARI,ARI,0.5385,0.5091,0.5385,1,0,ARI,0.5437,0.5038,0.5437,1,0,0
2025-07-13,PHI,SDP,PHI,PHI,0.5301,0.5175,0.5301,1,0,SDP,0.5364,0.5364,0.5112,0,1,1
2025-07-18,BOS,CHC,CHC,CHC,0.536,0.536,0.5116,1,0,CHC,0.5271,0.5271,0.5206,1,0,0
2025-07-18,CHW,PIT,CHW,PIT,0.5498,0.5498,0.4977,0,0,PIT,0.5682,0.5682,0.479,0,0,0
2025-07-18,SDP,WAS,SDP,SDP,0.5325,0.5151,0.5325,1,0,SDP,0.5568,0.4906,0.5568,1,0,0
2025-07-18,LAA,PHI,LAA,PHI,0.5613,0.5613,0.486,0,0,PHI,0.5543,0.5543,0.4932,0,0,0
2025-07-18,SFG,TOR,TOR,SFG,0.5356,0.512,0.5356,0,0,SFG,0.5427,0.5048,0.5427,0,0,0
2025-07-18,CIN,NYM,CIN,CIN,0.5301,0.5175,0.5301,1,0,CIN,0.5426,0.5049,0.5426,1,0,0
2025-07-18,OAK,CLE,CLE,CLE,0.5451,0.5451,0.5025,1,0,CLE,0.5596,0.5596,0.4878,1,0,0
2025-07-18,KCR,MIA,MIA,KCR,0.5333,0.5143,0.5333,0,0,MIA,0.5255,0.5255,0.5222,1,1,1
2025-07-18,NYY,ATL,ATL,NYY,0.5348,0.5128,0.5348,0,0,NYY,0.5604,0.4869,0.5604,0,0,0
2025-07-18,BAL,TBR,TBR,TBR,0.5376,0.5376,0.505,1,0,TBR,0.5401,0.5401,0.5025,1,0,0
2025-07-18,DET,TEX,TEX,TEX,0.561,0.561,0.4864,1,0,TEX,0.5857,0.5857,0.4612,1,0,0
2025-07-18,MIN,COL,COL,MIN,0.5259,0.5217,0.5259,0,0,MIN,0.5333,0.5143,0.5333,0,0,0
2025-07-18,STL,ARI,ARI,STL,0.5263,0.5163,0.5263,0,0,STL,0.5228,0.5198,0.5228,0,0,0
2025-07-18,HOU,SEA,SEA,SEA,0.546,0.546,0.5015,1,0,SEA,0.5492,0.5492,0.4983,1,0,0
